Taylor6_PR,4,0,Hostage_Taker,WELL WHO AM I TALKING TO
Taylor6_PR,5,0,Person,<NAME> <NAME>
Taylor6_PR,6,0,Hostage_Taker,<NAME> <NAME>
Taylor6_PR,7,0,Person,YEAH OKAY WHAT
Taylor6_PR,8,0,Hostage_Taker,WE WANNA KNOW WHO YOU ARE
Taylor6_PR,9,0,Person,OKAY IM DETECTIVE DOWN HERE
Taylor6_PR,10,0,Hostage_Taker,YOU DETECTIVE
Taylor6_PR,11,7,Person,RIGHT IM ABOUT THE HIGHEST RANKING MAN RIGHT NOW THEYRE YOU KNOW THEYRE STILL TRYING TO FIND SOME MORE SUPERVISORS
Taylor6_PR,12,0,Hostage_Taker,HES GOT THE HES RUNNING IT DOWNSTAIRS HE TRYING TO DO THIS HE SAY WITHOUT ANYBODY GETTING HURT
Taylor6_PR,13,3,Person,WELL THATS THATS WHAT I WANNA DO TOO I DONT WANT ANYBODY GET HURT YOU KNOW THAT
Taylor6_PR,14,0,Hostage_Taker,RIGHT
Taylor6_PR,15,3,Person,NOW YOU KNOW THAT INCLUDES EVERYBODY OUR JAILERS AND YOU PEOPLE TOO WE DONT WANNA ANYBODY HURT WHERE ARE THE JAILERS NOW
Taylor6_PR,16,0,Hostage_Taker,LOCKED UP OVER YOU KNOW SOME PART OF THE JAIL I DONT EVEN KNOW WHERE THEY LOCKED UP BUT THEY SUPPOSEDLY LOCKED UP AT THE THEY CAN GET TO THEM ANY TIME THEY WANT TO THEM TO DO THEM BODILY HARM THEY SAY IF THEY DONT GET WHAT THEY WANT THEYRE TRYING TO CALL TODAY TO ADVERTISING THE NEWSPAPER AND EVERYBODY
Taylor6_PR,17,1,Person,WELL YOU KNOW THEY PICKED THE WRONG TIME ITS FOUR OCLOCK IN THE MORNING THEYRE NOT GONNA GET ANYBODY THATS YOU KNOW THATS THE TROUBLE DOWN HERE IM THE HIGHEST RANKING MAN TOO YOU KNOW YOURE DOING IT TO YOURE DOING THIS STUFF AT FOUR OCLOCK IN THE MORNING
Taylor6_PR,18,0,Hostage_Taker,YEAH
Taylor6_PR,19,1,Person,AND I LIKE TO WORK WHAT ID LIKE TO WORK ON SOME OF THESE DEMANDS SOME OF THESE THINGS SOUND LEGITIMATE YOU KNOW
Taylor6_PR,20,3,Hostage_Taker,IS IT IS IT IS THERE ANYWAY THAT THEY COULD TALK TO THE LIKE I SAY MAN I REALLY TRULY I WANT KNOW WHATS GOING ON I GOTTA LITTLE EDUCATION THEY WANT ME TO SPEAK FOR THEM BUT IS THERE ANYWAY THAT THEY COULD TALK TO THE WARDEN IS HE ANYWHERE IN THE VICINITY
Taylor6_PR,21,0,Person,YEAH WE COULD WE CAN GET HIM TO TAKE ITD TAKE A LITTLE WHILE TO GET HIM DOWN HERE WHAT CAN YOU TELL ME SOME OF THE THINGS THAT I COULD TALK LISTEN TO
Taylor6_PR,22,0,Hostage_Taker,OH YOU KNOW ME DONT YOU
Taylor6_PR,23,0,Person,YEAH
Taylor6_PR,24,0,Hostage_Taker,OKAY WELL I CAN REMEMBER TO ASK REMEMBER I GOT THE NIGHTS I PULLED THAT GUN WITH OFFICER <NAME> YOU KNOW I ESCAPED WHEN I FINALLY DID ESCAPE YOU KNOW I WENT TO <PLACE> I GOT WELDERS CERTIFICATE I KNOW THAT DONT MEAN A DAMN TO YOU ID A CHANGED COMPLETELY SCRUPULOUS AND LAWS AND EVERYTHING IM TRYING TO DO THIS TO THE BEST OF MY ABILITY I COULD BE IN THE BULL PEN JUST LIKE EVERYBODY ELSE AND SEE THEY DONT GIVE A FUCK
Taylor6_PR,25,5,Person,YEAH WELL APPRECIATE THAT
Taylor6_PR,26,0,Hostage_Taker,I MEAN LIKE I SAY I CAN TAKE A CHANCE IN ANY OF THE AND FIND OUT WHERE THEY ARE AND THOSE SEE I GOTTA KNOW ABOUT MY PROTECTION BY THE TIME YOU GET UP HERE I MIGHT BE DEAD
Taylor6_PR,27,1,Person,RIGHT WELL NOBODYS GONNA HURT YOU FROM DOWN HERE I CAN ASSURE YOU THAT WHAT ARE SOME OF THESE DEMANDS AGAIN
Taylor6_PR,28,0,Hostage_Taker,THEY THEY THEY WANT THE BEDDING CHANGED THEY WANT THE VISITING HOURS CHANGED THEY WANT THE MEDICAL CARE UP HERE THE FOOD I KNOW IM TALKING FAST THE WAY THE JAILERS ARE TREATING THEM IN GENERAL THEY SAY THE WAY THE GET TALKED TO UP HERE THE LEGAL SERVICES THAT THEY HAVE THEY SAY THE LAWYERS THAT WE GET DOWN HERE WORKING REALLY FOR THE STATE YOU KNOW TO SELL US OUT
Taylor6_PR,29,0,Person,MHM
Taylor6_PR,30,0,Hostage_Taker,SELL SELL YOUR LIVES SHIT BUT NEVER STOPING TO THINK THERE NOBODY TELL US TO PUT NO GUN IN OUR HAND AND GO ROB OR WHATEVER WE DONE ITS JUST NOT JUSTIFIED
Taylor6_PR,31,0,Person,RIGHT A LOT OF THESE THINGS CAN BE WORKED OUT NOW YOU PICKED KIND OF THE WRONG WAY TO GO DO IT MAYBE YOU SHOULD HAVE GOT A LITTLE COMMITTEE AND YOU KNOW PRESENTED THESE THESE THINGS IN A MORE POSITIVE WAY
Taylor6_PR,32,0,Hostage_Taker,YEAH
Taylor6_PR,33,0,Person,A LOT OF THESE THINGS COULD BE WORKED OUT
Taylor6_PR,34,0,Hostage_Taker,I UNDERSTAND
Taylor6_PR,35,3,Person,I I I THINK THAT YOU SHOW A LITTLE GOOD FAITH AND MAYBE LET THEM JAILERS COME ON DOWN AND THEN WE CAN SIT DOWN AND TALK
Taylor6_PR,36,7,Hostage_Taker,YES REALLY ITS OUT OF MY HANDS
Taylor6_PR,37,3,Person,WELL CAN YOU TALK TO WHOEVER YOU KNOW GONNA MAKE THAT DECISION
Taylor6_PR,38,0,Hostage_Taker,HES CRAZY MAN I MEAN ITS LIKE YOU KNOW HES ALL COMPLAINING
Taylor6_PR,39,0,Person,WELL IF IF HES IF HES THAT CRAZY THEN HOW ARE GONNA BE ABLE TO SIT DOWN AND NEGOTIATE SOME OF THESE THINGS
Taylor6_PR,40,0,Hostage_Taker,THATS WHERE I COME IN THATS WHY THEY PULLED ME OUT
Taylor6_PR,41,3,Person,WELL CAN YOU TALK TO THEM TELL THEM YOU KNOW WE ARE WILLING TO TALK AND LISTEN TO THEM YOU KNOW SHOW A LITTLE GOOD FAITH AND SEND THE JAILERS DOWN HERE SO WE COULD START TALKING AND AND FIND OUT EXACTLY WHATS GOING ON
Taylor6_PR,42,0,Hostage_Taker,ALRIGHT HOLD ON LET ME GO CALL HIM HOLD ON A SECOND
Taylor6_PR,43,0,Person,WHOM I TALKING TO
Taylor6_PR,44,0,Hostage_Taker,WHY DONT YOU TALK TO ME
Taylor6_PR,45,0,Person,WHO
Taylor6_PR,46,0,Hostage_Taker,<NAME>
Taylor6_PR,47,0,Person,<NAME>
Taylor6_PR,48,0,Hostage_Taker,YEAH
Taylor6_PR,49,0,Person,YEAH AGAIN
Taylor6_PR,50,0,Hostage_Taker,OKAY
Taylor6_PR,51,1,Person,LOOK I WAS TALKING TO <NAME> AND I I KIND OF AGREE WITH HIM HES HES GOTTA LOT OF YOU ALL GOT A LOT OF LEGITIMATE GRIPES UP THERE AND HE SAID THEYLL WANNA TALK TO THE WARDEN AND IVE ALREADY SENT FOR HIM BUT THEY TOLD ME HE LIVES WAY WAY OUT PAST
Taylor6_PR,52,0,Hostage_Taker,WHAT I THOUGHT ABOUT
Taylor6_PR,53,0,Person,UH HUH
Taylor6_PR,54,0,Hostage_Taker,YOU SAID IM GONNA SHOW HIM YEAH HE SAID GET A HOLD OF HIM
Taylor6_PR,55,1,Person,WE CANT FIND HIM HE HE MOVED DOWN THE COUNTRY DONT HAVE A PHONE AND WENT BY HIS HOUSE AND EVIDENTIAL HES GONE TO A NEW YEARS PARTY HE HASNT COME BACK YET HUH
Taylor6_PR,56,0,Hostage_Taker,OKAY WHAT HAPPENS DID <NAME> TOLD YOU WHAT HAPPENED
Taylor6_PR,57,0,Person,YEAH
Taylor6_PR,58,0,Hostage_Taker,YOU KNOW WHATS HAPPENING
Taylor6_PR,59,0,Person,RIGHT
Taylor6_PR,60,0,Hostage_Taker,OKAY SO NOW WHAT WHATS THE PLEA
Taylor6_PR,61,0,Person,OKAY HE SAID THAT YOU ALL WANTED TO <NAME> NOW I SENT FOR HIM
Taylor6_PR,62,0,Hostage_Taker,YEAH
Taylor6_PR,63,0,Person,AND THEY YOU KNOW THEY CALLED ON THE RADIO THEY SAID THEY GOT THEM IN A UNIT AND THEY RUSHING THEM OVER HERE LIKE I SAY HE LIVES ABOUT RIGHT ON THE EDGE OF THE PARISH
Taylor6_PR,64,0,Hostage_Taker,IN OTHER WORDS THEYRE STALLING
Taylor6_PR,65,0,Person,NO YOU YOU GOT ME TO TALK TO <NAME> YOU GOT ME TO TALK TO IN THE MEANTIME
Taylor6_PR,66,0,Hostage_Taker,ILL BE HERE ALL DAY
Taylor6_PR,67,1,Person,OKAY NOW YOU WAS THAT YOU ALL HAVE SOME LEGITIMATE GRIPES SOMETHING ABOUT YOUR MEDICAL THE TREATMENT UP THERE YOUR YOUR AVAILABILITY OF GETTING TO YOUR LAWYERS AND A LOT OF GOOD STUFF YOU KNOW
Taylor6_PR,68,0,Hostage_Taker,WE WANT TO DAILY ADVERTIZE IT ALREADY
Taylor6_PR,69,1,Person,OKAY BUT YOU KNOW I EXPLAINED TO HIM SOMETHING TOO ABOUT THE DAILY ADVERTIZING YOU ALL PICKED THE WRONG TIME MAN ITS FOUR OCLOCK IN THE MORNING
Taylor6_PR,70,0,Hostage_Taker,RIGHT
Taylor6_PR,71,1,Person,AND WE CANT GET NO BIGWIGS DOWN HERE OKAY NOW YOU KNOW IM WILLING TO LISTEN AND IM IM WILLING TO GO ALONG AND HELP EVERYBODY THAT I CAN YOU KNOW ESPECIALLY YOU ALL GUYS YOU KNOW
Taylor6_PR,72,0,Hostage_Taker,YEAH
Taylor6_PR,73,0,Person,I WANT I I WANNA KNOW WHAT YOUR GRIPES ARE
Taylor6_PR,74,0,Hostage_Taker,ARE YOU DOING ANY
Taylor6_PR,75,0,Person,NO
Taylor6_PR,76,0,Hostage_Taker,HOWS IT GOING
Taylor6_PR,77,0,Person,I HEARD A CLICK I DONT KNOW WHAT HAPPENED
Taylor6_PR,78,0,Hostage_Taker,YOU GOTTA KNOW WE GOT SOMEBODY WHICH YOU KNOW WE GONNA HELP
Taylor6_PR,79,0,Person,OKAY THAT THE JAILERS OKAY
Taylor6_PR,80,0,Hostage_Taker,YEAH
