Waco_16_2,4,0,JIM,Yeah she
Waco_16_2,5,0,BACKGROUND_VOICE,[indiscernible]
Waco_16_2,6,0,UNIDENTIFIED_MALE,I was trying to find out where you were
Waco_16_2,8,0,STEVE,Hello
Waco_16_2,10,0,JIM,Hello
Waco_16_2,11,0,STEVE,Hello
Waco_16_2,12,0,JIM,Steve
Waco_16_2,13,0,STEVE,Yes Oh we got cut off there
Waco_16_2,14,0,STEVE,Yeah I notice and and I handed the phone and they thought I they were they were you know it was to be put down or something
Waco_16_2,15,0,JIM,Oh Oh okay
Waco_16_2,16,0,STEVE,Yeah
Waco_16_2,17,0,JIM,Is Rachel there
Waco_16_2,18,0,STEVE,Just a minute Let me find out who wants to go or stay yet
Waco_16_2,19,0,JIM,Okay
Waco_16_2,21,0,JIM,Yeah Steve
Waco_16_2,22,0,JIM_TO_UNIDENTIFIED_PERSON,No hes with he just went a a woman
Waco_16_2,23,0,BACKGROUND_VOICEMALE,theyre going to start moving the vehicle they dont move until we
Waco_16_2,24,0,JIM,Right
Waco_16_2,25,0,BACKGROUND_VOICE,[indiscernible]
Waco_16_2,27,0,JIM,Just slowed down his
Waco_16_2,28,0,STEVE,Okay Im trying to get a woman here to
Waco_16_2,29,0,JIM,Okay thatd be
Waco_16_2,30,0,STEVE,I just
Waco_16_2,31,0,JIM,great
Waco_16_2,32,0,STEVE,I just had one over here thats going to keep the line going
Waco_16_2,33,0,JIM,All right now pass the word
Waco_16_2,34,0,STEVE,Okay Im thats what Im I need to do right now
Waco_16_2,35,3,JIM,Okay but pass the word were going to start moving the vehicles
Waco_16_2,36,0,STEVE,Okay
Waco_16_2,37,0,STEVE_TO_UNIDENTIFIED_PERSON_[S]_,Theyre starting to move the vehicles now
Waco_16_2,38,3,JIM,But nobody comes out
Waco_16_2,39,0,STEVE_TO_UNIDENTIFIED_PERSON_[S]_,But nobody comes out
Waco_16_2,40,0,STEVE,You know you and I will make you know well make you know well well come together on that
Waco_16_2,41,3,JIM,Until we say so
Waco_16_2,42,0,STEVE,Exactly
Waco_16_2,43,0,JIM,Okay Make sure thats clear
