Rogan_delta,4,0,ON80,uh can you pull up about that peak in the uh taxiway there and just hold your position
Rogan_delta,5,0,CH30,You bet [pause]
Rogan_delta,6,0,ON80,Frontier uh 101 taxi straight ahead now [pause]
Rogan_delta,7,0,CH30,101 for taxi instructions
Rogan_delta,8,0,ON80,Okay uh Frontier 101 continue to taxi and uh once you get on the ramp area uh stand by one
Rogan_delta,9,0,CH30,Okay were rolling again [pause]
Rogan_delta,10,0,PN60,Ground control to 101
Rogan_delta,11,0,CH30,101
Rogan_delta,12,0,PN60,This is <PN60> I understand you have a problem aboard Im here to see if I can help
Rogan_delta,13,0,CH30,Okay We sure do and uh
Rogan_delta,14,0,HT01,FBI
Rogan_delta,15,0,CH30,You the FBI
Rogan_delta,16,0,PN60,Thats affirmative
Rogan_delta,17,0,CH30,Okay At the present time were all alone in the cockpit seat Tell us whatever you want to
Rogan_delta,18,0,PN60,10 4 Whats the situation there now
Rogan_delta,19,0,CH30,Well weve landed and taxied up here and we havent seen anything [pause] Stand by
Rogan_delta,20,0,ON80,Frontier uh 101 if able stop squawk
Rogan_delta,21,0,CH30,Okay [pause] O1 we got the uh gentleman up here if anybody wants to talk to him You wanna talk to any of em
Rogan_delta,22,0,PN60,Ground control this is <PN60> to the 101 flight Uh what are your problems
Rogan_delta,23,0,CH30,Well theres a man here with a gun and he wants uh previous demands that were stated up there in Kansas City to be met
Rogan_delta,24,0,PN60,Will he talk with us
Rogan_delta,25,0,CH30,Yeah hes listening
Rogan_delta,26,0,PN60,Uh ask him to repeat the demands to us please
Rogan_delta,27,0,CH30,Okay uh this is the co pilot He told us before and the demands were this He wants uh a guy named <Prisoner_Name> released Hes in the Portland County Jail and uh
Rogan_delta,28,0,PN60,101 could you put the individual making these requests on please [pause]
Rogan_delta,29,0,CH30,He said [pause] Yeah he says he has nothing to say at this time
Rogan_delta,30,0,PN60,Uh need to talk about these demands
Rogan_delta,31,0,CH30,Well okay hes hes listening
Rogan_delta,32,0,PN60,Continue to repeat the demands
Rogan_delta,33,0,CH30,Okay you got the uh <Prisoner_Name> in the Portland County Jail [pause] The uh 3 000 000 00 in 20s 50s and 100s two parachutes two machine guns and ammunition and two 45 caliber pistols
Rogan_delta,34,7,PN60,Do you realize that all of this has to be cleared through the FAA in Washington the Department of Justice in Washington and a number of other agencies local and federal before any action can be taken
Rogan_delta,35,0,CH30,he said well you better get on it
Rogan_delta,36,0,PN60,10 4 Uh cause I you have two stewardesses on the plane now
Rogan_delta,37,0,CH30,Affirmative
Rogan_delta,38,0,PN60,Uh is there any way we could get those girls off [pause]
Rogan_delta,39,0,CH30,Uh he said negative
Rogan_delta,40,0,PN60,Is your individual there in need of anything Is he okay
Rogan_delta,41,0,CH30,He says hes okay and doesnt need anything [pause] Oh he he needed you got the uh request for those hamburgers for everybody didnt you Wendys hamburgers
Rogan_delta,42,0,PN60,Negative on that Will you repeat that
Rogan_delta,43,0,CH30,Uh he said he wanted some uh Wendys hamburgers to be boarded enough for everybody
Rogan_delta,44,0,PN60,Ask him to make that request in person please
