Waco_13_3,4,0,RITA,Hello
Waco_13_3,5,0,HENRY,Hello This is Henry Garcia Who is this
Waco_13_3,6,0,RITA,This is Rita
Waco_13_3,7,0,HENRY,Im sorry
Waco_13_3,8,0,RITA,Rita
Waco_13_3,9,0,HENRY,Rita
Waco_13_3,10,0,RITA,Uh huh
Waco_13_3,11,0,HENRY,Is David around
Waco_13_3,12,0,RITA,Yes he is One moment please
Waco_13_3,13,0,HENRY,Thank you Rita
Waco_13_3,15,0,DAVID,Oh wait
Waco_13_3,16,0,HENRY,Im sorry
Waco_13_3,17,0,DAVID,Had earplugs in A48
Waco_13_3,18,0,HENRY,How you doing
Waco_13_3,19,0,DAVID,Oh were were getting this thing done
Waco_13_3,20,0,HENRY,Okay Great How far along are you
Waco_13_3,21,0,DAVID,I should I should have it completely done by 6 oclock
Waco_13_3,22,0,HENRY,Okay Hows your did anybody take your blood pressure again
Waco_13_3,23,0,DAVID,The the she said the doctor was supposed to to call up again I dont remember Did did she take my blood pressure again
Waco_13_3,24,0,HENRY,Well I asked her to
Waco_13_3,25,0,DAVID,Oh yeah Okay Yeah thats right Im sorry I got my mind involved on this where did she oh thats where did she go I guess she went to bed
Waco_13_3,26,0,HENRY,Oh okay
Waco_13_3,27,0,DAVID,Could you could you check down there and see what she said Stable
Waco_13_3,28,0,UNIDENTIFIED_MALE_SPEAKER,Stable yes
Waco_13_3,29,0,DAVID,Whats that Oh stable She said stable
Waco_13_3,30,0,HENRY,Okay So its pretty much what it was before
Waco_13_3,31,0,DAVID,It was pretty much where it was before [Unidentified_voice_in_background_not_discernible] Okay Yeah
Waco_13_3,32,0,HENRY,What
Waco_13_3,33,0,DAVID,She said yeah
Waco_13_3,34,0,HENRY,What about your temperature
Waco_13_3,35,0,DAVID,We didnt we didnt check my temperature Its pretty chilly here though I dont I dont
Waco_13_3,36,0,HENRY,Okay
Waco_13_3,37,0,DAVID,Yeah
Waco_13_3,38,0,HENRY,What about your color skin color
Waco_13_3,39,0,DAVID,Hey Scott what do I look like
Waco_13_3,40,0,SCOTT,You look fine
Waco_13_3,41,0,DAVID,I dont look pale or anything
Waco_13_3,42,0,SCOTT,No
Waco_13_3,43,0,DAVID,Can you see Its kind of dark in here Oh dont make me laugh Lets see Well I you know like I say she didnt tell me that you know what my skin color looks like
Waco_13_3,44,0,HENRY,Okay
Waco_13_3,45,0,DAVID,I look at my arm It dont look too bad
Waco_13_3,46,0,HENRY,Okay And and your breathing is normal
Waco_13_3,47,0,DAVID,Well I mean well I cant take very deep breaths because
Waco_13_3,48,0,HENRY,Okay
Waco_13_3,49,0,DAVID,you know it gets down into the area that kind of very sensitive
Waco_13_3,50,0,HENRY,Okay
Waco_13_3,51,0,DAVID,Okay So okay now Matter of fact I was recording when the phone rang so I have to back up a bit and kind of delete that out Also I had you know a couple or three babies crying I had to re edit over that too
Waco_13_3,52,0,HENRY,Okay
