Waco_10A_3,4,0,STEVE,Hello
Waco_10A_3,5,0,HENRY,Hello Steve
Waco_10A_3,6,0,STEVE,Yes
Waco_10A_3,7,0,HENRY,This is Henry
Waco_10A_3,8,0,STEVE,Henry how are you doing
Waco_10A_3,9,0,HENRY,Good How are you doing
Waco_10A_3,10,0,STEVE,Well I tried to call you back but I guess it didnt work
Waco_10A_3,11,0,HENRY,Okay We have the kids here but just before we get to the kids we have the APCs that are going to be moving in
Waco_10A_3,12,0,STEVE,The the which
Waco_10A_3,13,0,HENRY,The carriers that are moving into the general perimeter of the area Remember we talked about that earlier
Waco_10A_3,14,0,STEVE,Arent there already three here or something
Waco_10A_3,15,0,HENRY,Well those those are the ones that we talked about but they have never been they have never moved into position Theyre going to be moving into position now I want to let you know that so that
Waco_10A_3,16,0,STEVE,Okay
Waco_10A_3,17,0,HENRY,Okay
Waco_10A_3,18,0,STEVE,Yeah Theyre moving three What are they called
Waco_10A_3,19,0,HENRY,APCs
Waco_10A_3,20,0,STEVE,APCs into position now that they had mentioned which they hadnt done yet [Talking_to_someone_else]
Waco_10A_3,21,1,HENRY,But they have no Yeah they dont have the they dont have the capability to shoot
Waco_10A_3,22,0,STEVE,Okay
Waco_10A_3,23,0,HENRY,Okay
Waco_10A_3,24,0,STEVE,Okay
Waco_10A_3,25,1,HENRY,The the cannon and the muzzles were removed so everything should be fine
Waco_10A_3,26,0,STEVE,Okay [Unidentified_voice_in_background_not_discernible]
Waco_10A_3,27,0,HENRY,Okay and we have the kids
Waco_10A_3,28,0,STEVE,Its not Jim Henry what happened to Jim then
Waco_10A_3,29,0,HENRY,He is working on Im not sure exactly what hes working on Hes working with the with the some of our brass on working out some of the details What wed like to try to do is wed like to try to continue bringing kids out and any other people that are ready to come out
Waco_10A_3,30,0,STEVE_TO_UNIDENTIFIED_PARTY,Okay So theyd like to continue bringing the kids out and any others that want to come out Hes talking to the brass I dont know about what [Unidentified_voice_in_background_not_discernible]
Waco_10A_3,31,0,STEVE,He wants Jim to give him a call as soon as the van is here I guess
Waco_10A_3,32,0,HENRY,Okay Is Jake I have Jake here or Jacob
Waco_10A_3,33,0,STEVE,Okay
Waco_10A_3,34,0,HENRY,Who would Jacob be talking to
Waco_10A_3,35,0,STEVE,Who would Jake be talking to He has Jake there of course and little Brian [Unidentified_female_voice_in_background_not_discernible]
Waco_10A_3,37,0,UNIDENTIFIED_FEMALE_SPEAKER,Jake
Waco_10A_3,38,0,HENRY,This is Henry Who is this
