,PERSUASION TAGS,,,,,,,,Total Persuasive,2,1
,,,,,,,,,,Persasive?,
Posts,OTHER,RECIPROCITY,COMMITMENT,CONSITENCY,LIKING,SCARCITY,AUTHORITY,SOCIAL PROOF,Additional Comments,W/ Other,W/o Other
RITA: Hello? ,,,,,,,,,,0,0
HENRY: Rita? ,,,,,,,,,,0,0
"RITA: Just a minute, please. ",,,,,,,,,,0,0
HENRY: Hello? ,,,,,,,,,,0,0
DAVID: Hello? ,,,,,,,,,,0,0
HENRY:  How are you doing?  ,,,,,,,,,,0,0
"DAVID:  I'm, I'm trying to finish up.  I mean it's -- ",,,,,,,,,,0,0
HENRY: You making progress? ,,,,,,,,,,0,0
"DAVID: Oh, yeah. I'm trying, trying to get it done. It's, it's raining outside, isn't it? ",,,,,,,,,,0,0
"HENRY: Well, I'm inside of a room. I can't really -- I don't have a window. ",,,,,,,,,,0,0
"DAVID: Well, that's, that's heavy rain. ",,,,,,,,,,0,0
HENRY: Is that right? ,,,,,,,,,,0,0
"DAVID: Yeah. Okay, yeah. Let me finish this up, and I'll get right with you. Call me in about another 15 minutes, okay? We should -- ",,,,,,,,,,0,0
HENRY: About -_,,,,,,,,,,0,0
DAVID: -- be finished. ,,,,,,,,,,0,0
HENRY: In about 15 minutes? ,,,,,,,,,,0,0
DAVID: Right. ,,,,,,,,,,0,0
"HENRY: Okay. You -- and we're still on-line for the rest of the stuff. That is I mean we still have the two women and, and two, and two kids that will -- ",,,,1,,,,,remember our deal,1,1
"DAVID: Right. Yeah, they said they'll do  it.  ",,,,,,,,,,0,0
HENRY: Okay. Okay.  ,,,,,,,,,,0,0
DAVID: Okie doke?  ,,,,,,,,,,0,0
HENRY: Okay.  ,,,,,,,,,,0,0
DAVID: Okay. Let me get back on this then.  ,,,,,,,,,,0,0
HENRY: Okay. Very good.  ,,,,,,,,,,0,0
"DAVID: Oh, boy. I feel like I did a boxing  match.  ",,,,,,,,,,0,0
"HENRY: Okay. Now try to keep it short  because, you know, the, these people are not going to want to play something that's real long, okay? ",1,,,,,,,,keep it short (REASON),1,0
DAVID: Okie doke.,,,,,,,,,,0,0
HENRY: Okay. ,,,,,,,,,,0,0
DAVID: I mean how long do they want it to be? ,,,,,,,,,,0,0
"HENRY: Well, you know, remember the, the thing that you did for Jim before? ",,,,,,,,,,0,0
DAVID: How long was that? ,,,,,,,,,,0,0
"HENRY: About half a page or so. You know, you --",,,,,,,,,,0,0
"DAVID: Oh, that? ",,,,,,,,,,0,0
"HENRY: You, you don't have to make it that short. But you know -- ",,,,,,,,,,0,0
DAVID: All right. ,,,,,,,,,,0,0
"HENRY: But, but don't make it like a half hour or something like that. ",,,,,,,,,,0,0
"DAVID: Like I said, I have to make it-- at least wanted to make the point, okay? ",,,,,,,,,,0,0
HENRY:  Okay.  ,,,,,,,,,,0,0
"DAVID:  Okay, thanks.  ",,,,,,,,,,0,0
HENRY:  Okay.  ,,,,,,,,,,0,0
"DAVID:  Okay, bye.  ",,,,,,,,,,0,0
HENRY:  I'll talk to you later.  Bye.  ,,,,,,,,,,0,0

DONE,,,,,,,,,,,
