,PERSUASION TAGS,,,,,,,,Total Persuasive,13,8
,,,,,,,,,,Persasive?,
Posts,OTHER,RECIPROCITY,COMMITMENT,CONSITENCY,LIKING,SCARCITY,AUTHORITY,SOCIAL PROOF,Additional Comments,W/ Other,W/o Other
"JIM:  Yeah, she --  ",,,,,,,,,,0,0
BACKGROUND VOICE:  (indiscernible)  ,,,,,,,,,,0,0
UNIDENTIFIED MALE:  I was trying to find out where  you were. ,,,,,,,,,,0,0
(Phone ringing.) ,,,,,,,,,,0,0
STEVE: Hello? ,,,,,,,,,,0,0
(Gap) ,,,,,,,,,,0,0
JIM: Hello? ,,,,,,,,,,0,0
STEVE: Hello. ,,,,,,,,,,0,0
JIM: Steve? ,,,,,,,,,,0,0
STEVE: Yes. Oh we got cut off there. ,,,,,,,,,,0,0
"STEVE: Yeah, I notice, and, and I handed the phone and they thought I, they were, they were, you know, it was to be put down or something. ",,,,,,,,,,0,0
"JIM: Oh. Oh, okay. ",,,,,,,,,,0,0
STEVE: Yeah. ,,,,,,,,,,0,0
JIM: Is Rachel there? ,,,,,,,,,,0,0
STEVE: Just a minute. Let me find out who wants to go or stay yet. ,,,,,,,,,,0,0
JIM: Okay. ,,,,,,,,,,0,0
(Gap) ,,,,,,,,,,0,0
"JIM: Yeah, Steve? ",,,,,,,,,,0,0
"JIM TO UNIDENTIFIED PERSON: No, he's with -- he just went a, a woman. ",,,,,,,,,,0,0
"BACKGROUND VOICE/MALE: ...they're going to start moving the vehicle, they don't move until we-- ",,,,,,,,,,0,0
JIM: Right. ,,,,,,,,,,0,0
BACKGROUND VOICE: (indiscernible). ,,,,,,,,,,0,0
(Gap) ,,,,,,,,,,0,0
JIM: Just slowed down his -- ,,,,,,,,,,0,0
STEVE: Okay I'm trying to get a woman here to -- ,,,,,,,,,,0,0
"JIM: Okay, that'd be -- ",,,,,,,,,,0,0
STEVE: -- I just --,,,,,,,,,,0,0
JIM: -- great. ,,,,,,,,,,0,0
STEVE: -- I just had one over here that's going to keep the line going. ,,,,,,,,,,0,0
JIM: All right now pass the word-- ,,,,,,,,,,0,0
"STEVE: Okay, I'm, that's what I'm, I need to do right now. ",,,,,,,,,,0,0
JIM: Okay but pass the word we're going to start moving the vehicles. ,,,1,,,,,,here's the deal,1,1
STEVE: Okay. ,,,,,,,,,,0,0
STEVE TO UNIDENTIFIED PERSON(S): They're starting to move the vehicles now. ,,,,,,,,,,0,0
JIM: But nobody comes out. ,,,1,,,,,,here's the deal (cont.),1,1
STEVE TO UNIDENTIFIED PERSON(S): But nobody comes out. ,,,,,,,,,,0,0
"STEVE: You know, you and I will make, you know, we'll make, you know, we'll, we'll come together on that. ",,,,,,,,,,0,0
JIM: Until we say so. ,,,1,,,,,,here's the deal (cont.),1,1
STEVE: Exactly. ,,,,,,,,,,0,0
JIM: Okay? Make sure that's clear. ,,,,,,,,,,0,0
"STEVE TO UNIDENTIFIED PERSON: Can you get off the cord? Just a minute, can we get this cord up a little further? Some, someone's sitting on it here. Okay. Where's a -- ",,,,,,,,,,0,0
BACKGROUND VOICE/FEMALE: I'm here. ,,,,,,,,,,0,0
STEVE: Okay. ,,,,,,,,,,0,0
JIM: Okay. ,,,,,,,,,,0,0
STEVE TO UNIDENTIFIED PERSON:  Can you come around over here? Can you come around over where she's sitting in the door there. ,,,,,,,,,,0,0
BACKGROUND VOICE/FEMALE: Watch out you're not supposed-- ,,,,,,,,,,0,0
"STEVE TO UNIDENTIFIED PERSON: Careful, careful. ",,,,,,,,,,0,0
BACKGROUND VOICE/CHILD: (indiscernible). ,,,,,,,,,,0,0
"STEVE TO UNIDENTIFIED PERSON: Okay. Can she come in the door there? Right, wait, wait, excuse me. Right where you're standing, can you move aside and she can stand over there with the phone, right over here where Brad was? Move right over here on the other side of the doorway, right there and we're going to hand you the phone. ",,,,,,,,,,0,0
"JIM: Okay, Steve. ",,,,,,,,,,0,0
"STEVE: Okay, she -- this here's Margarita. ",,,,,,,,,,0,0
JIM: Okay now listen-- ,,,,,,,,,,0,0
STEVE: Okay. ,,,,,,,,,,0,0
JIM: -- just let me confirm something -- ,,,,,,,,,,0,0
STEVE: All right. ,,,,,,,,,,0,0
JIM: -- and clarify this -- ,,,,,,,,,,0,0
STEVE: All right. ,,,,,,,,,,0,0
JIM: -- so we have no problem. ,,,,,,,,,,0,0
STEVE: Okay. ,,,,,,,,,,0,0
JIM: The vehicles are going to move in -- ,,,1,,,,,,here's the deal on the logistics,1,1
STEVE: Right. ,,,,,,,,,,0,0
JIM: -- absolutely no one comes out -_,,,1,,,,,,here's the deal on the logistics,1,1
STEVE: Okay. ,,,,,,,,,,0,0
JIM: -- until you or I get back on the phone. ,,,1,,,,,,here's the deal on the logistics,1,1
STEVE: Sounds good. ,,,,,,,,,,0,0
JIM: And then we go with the plan we arranged. ,,,,1,,,,,then we stick to our original deal,1,1
STEVE: Got it. ,,,,,,,,,,0,0
JIM: Make it clear to everyone. ,,,,,,,,,,0,0
"STEVE: That's what I'm going to be doing, right now. ",,,,,,,,,,0,0
"JIM: Okay buddy, give me the phone to your, a-- ",,,,,1,,,,buddy = liking,1,1
"STEVE: Okay, Margarita this is. ",,,,,,,,,,0,0
"STEVE TO MARGARITA: This is Jim. Just stay on the line, keep an open line. ",,,,,,,,,,0,0
JIM: Margarita? ,,,,,,,,,,0,0
MARGARITA: Hello? ,,,,,,,,,,0,0
JIM: Margarita? ,,,,,,,,,,0,0
MARGARITA: Yeah. ,,,,,,,,,,0,0
JIM: This is Jim. ,,,,,,,,,,0,0
MARGARITA: Hi Jim. ,,,,,,,,,,0,0
JIM: How are you? ,,,,,,,,,,0,0
"MARGARITA: I'm fine, thank you. ",,,,,,,,,,0,0
JIM: You just stay on the phone with me to keep this line open. ,,,,,,,,,,0,0
MARGARITA: Okay. ,,,,,,,,,,0,0
"JIM: So we can, a, work it out. Now listen -- ",,,,,,,,,,0,0
MARGARITA: Um-hum. ,,,,,,,,,,0,0
