,PERSUASION TAGS,,,,,,,,Total Persuasive,10,4
,,,,,,,,,,Persasive?,
Posts,OTHER,RECIPROCITY,COMMITMENT,CONSITENCY,LIKING,SCARCITY,AUTHORITY,SOCIAL PROOF,Additional Comments,W/ Other,W/o Other
JIM: Steve? ,,,,,,,,,,0,0
"STEVE: Yeah. Okay, we're right now in the process of going to put him on the stretcher. ",,,,,,,,,,0,0
JIM: Okay. ,,,,,,,,,,0,0
STEVE: So it'll just take us a little bit. ,,,,,,,,,,0,0
JIM: Okay. ,,,,,,,,,,0,0
STEVE: And that's what we're going to be doing right now. ,,,,,,,,,,0,0
JIM: Okay. ,,,,,,,,,,0,0
"STEVE: And then when we're done, should I call you back? ",,,,,,,,,,0,0
"JIM: Yeah, just -- ",,,,,,,,,,0,0
"STEVE: Just keep you posted, or -- ",,,,,,,,,,0,0
"JIM: Yeah, just call me back. ",,,,,,,,,,0,0
"STEVE: Okay. I just wanted to let you know, you know, where we're at here. ",,,,,,,,,,0,0
"JIM: Yeah, okay. What a -- I talked to the commanders and they're all set. Let's you and me go over it one more time. ",,,,,,,,,,0,0
"STEVE: Okay, one more time here. ",,,,,,,,,,0,0
"JIM: Or, maybe I'll, let's see, you're -- well yeah, because you're going to have to help brief everybody with David. ",,,,,,,,,,0,0
STEVE: Okay. ,,,,,,,,,,0,0
JIM: Okay? ,,,,,,,,,,0,0
STEVE: All right. ,,,,,,,,,,0,0
"JIM: So this is what we've agreed and David's agreed to do, okay? ",,,,,,,1,,David says do it this way,1,1
STEVE: Okay. ,,,,,,,,,,0,0
JIM: David and four able-bodied men on the stretcher. ,,,,,,,,,,0,0
STEVE: Okay. ,,,,,,,,,,0,0
STEVE TO UNIDENTIFIED PERSON(S): Now listen guy -- hold it -- David -- David and four able-bodied guys on the stretcher. ,,,,,,,,,,0,0
STEVE TO JIM: Yes. ,,,,,,,,,,0,0
BACKGROUND VOICES: (indiscernible) ,,,,,,,,,,0,0
"TELEVISION BROADCAST/MALE VOICE: ""Thank you, Rick and Sam, maybe we can go to some of our people in the field that I'm sure that our television colleagues who are with us who would like to do the same and go to their reporters who are in the Waco area and maybe we can give you a description of what's going on out there right now. All right, let's do this first, I have Steve Coryell (phonetic sp.) standing by and I believe we now have either Greg Jones or Mike Rogers. Let's, let's first pick up Mike -_",,,,,,,,,,0,0
JIM: Steve? ,,,,,,,,,,0,0
STEVE: Yes. ,,,,,,,,,,0,0
"JIM: Okay, here's what we'll do. ",,,,,,,,,,0,0
STEVE TO UNIDENTIFIED PERSON: Okay now listen. ,,,,,,,,,,0,0
"STEVE TO JIM: Just so it's as clear, you know, I want, you know, a few people to hear me -- ",,,,,,,,,,0,0
JIM: Yeah. ,,,,,,,,,,0,0
STEVE: -- loudly so they've got it right. ,,,,,,,,,,0,0
"JIM: Uh-huh, it's no problem, you know, we'll just do it real slow, by the numbers -- ",,,,,,,,,,0,0
"STEVE: Okay, sounds good. ",,,,,,,,,,0,0
"JIM: -- so it'll be smooth, okay? ",,,,,,,,,,0,0
STEVE: All right. ,,,,,,,,,,0,0
"JIM: Okay. Four able-bodied men, David on the stretcher. ",,,,,,,,,,0,0
STEVE: All right. Four a-- ,,,,,,,,,,0,0
JIM: As many children as you want -- ,,,,,,,,,,0,0
STEVE: And what? ,,,,,,,,,,0,0
JIM: As many children as you want. ,,,,,,,,,,0,0
STEVE: Okay. ,,,,,,,,,,0,0
STEVE TO UNIDENTIFIED PERSON: As many children -- okay and as many children as you want. ,,,,,,,,,,0,0
JIM: Okay. ,,,,,,,,,,0,0
STEVE: Okay. ,,,,,,,,,,0,0
"JIM:  To come with him, you know, you can have them all, ten, we don't -- you, you decide. ",,,,,,,,,,0,0
STEVE: All right. ,,,,,,,,,,0,0
"JIM: Okay, and then the only adult females -- ",,,,,,,,,,0,0
STEVE: All right. ,,,,,,,,,,0,0
JIM: -- that come have to be carrying a baby. ,,,,,,,,,,0,0
"STEVE: Oh, got it. ",,,,,,,,,,0,0
"JIM: Okay because we don't want to have, you know --",,,,,,,,,,0,0
"STEVE TO UNIDENTIFIED PERSON: Okay and the only adult females that come are those babies that need to be carried -- those that walk, you know, you walk them and hold the babies. ",,,,,,,,,,0,0
JIM: Yeah. ,,,,,,,,,,0,0
STEVE TO UNIDENTIFIED PERSON:  Oh he's -- they all can walk? ,,,,,,,,,,0,0
"UNIDENTIFED FEMALE TO STEVE: No, they all can't walk. ",,,,,,,,,,0,0
"STEVE TO JIM: No, not all of them. ",,,,,,,,,,0,0
"STEVE TO UNIDENTIFIED PERSON: How many -- just one can't walk? There's I think maybe two or three that are, you know, they're small. ",,,,,,,,,,0,0
JIM: Two or three. ,,,,,,,,,,0,0
"STEVE: That have just learned to walk, so you know --",,,,,,,,,,0,0
JIM: Two or three. ,,,,,,,,,,0,0
STEVE: -- just keep an eye on them. ,,,,,,,,,,0,0
"JIM: Yeah, carry them. ",,,,,,,,,,0,0
STEVE: Okay. ,,,,,,,,,,0,0
"JIM: Yeah, carry them, like -- ",,,,,,,,,,0,0
"STEVE: Okay carry them, okay. ",,,,,,,,,,0,0
"JIM: Okay, so let's say we'll have three women, probably -- ",,,,,,,,,,0,0
STEVE: Carrying at the most then. ,,,,,,,,,,0,0
"JIM: Yeah, three or four even, it's okay. ",,,,,,,,,,0,0
"STEVE: Okay, okay, that sounds good. ",,,,,,,,,,0,0
JIM: Okay? ,,,,,,,,,,0,0
"STEVE: Three or four women carrying them, all right. ",,,,,,,,,,0,0
"JIM:  Okay we just -- we just don't want too many adults at once, you know. ",1,,,,,,,,reason not to come out all at once,1,0
"STEVE: Okay, he's going to take -- a little -- a few minutes more because he just he wants to put on some different pants. ",,,,,,,,,,0,0
"JIM: That's okay, you got time. ",,,,,,,,,,0,0
STEVE: Okay -- ,,,,,,,,,,0,0
"JIM: Now listen, just let, let me just finish the plan with you. ",,,,,,,,,,0,0
STEVE TO UNIDENTIFIED PERSON(S): Okay he's going to finish the plan with us. ,,,,,,,,,,0,0
JIM: Okay? ,,,,,,,,,,0,0
STEVE: Go ahead. ,,,,,,,,,,0,0
"JIM: All right, so now, this whole group together -- ",,,,,,,,,,0,0
STEVE: This whole group together. ,,,,,,,,,,0,0
"JIM: -- is going to walk out to the, to the drive -- to the road. ",,,,,,,,,,0,0
STEVE: The whole group then is going to walk out to the road. ,,,,,,,,,,0,0
JIM: Okay. ,,,,,,,,,,0,0
STEVE: Got it. ,,,,,,,,,,0,0
JIM: Okay. Going to gently lay David on the road --,,,,,,,,,,0,0
STEVE: Going to gently lay David on the road. ,,,,,,,,,,0,0
JIM: -- in the stretcher -- ,,,,,,,,,,0,0
STEVE: On the stretcher. ,,,,,,,,,,0,0
"JIM: -- and then, the four men, okay? ",,,,,,,,,,0,0
"STEVE: Okay, then the four men. ",,,,,,,,,,0,0
JIM: Will single file -- ,,,,,,,,,,0,0
STEVE: Single file. ,,,,,,,,,,0,0
JIM: -- just walk slowly down toward the buses. ,,,,,,,,,,0,0
STEVE: Walk slowly down toward the buses. ,,,,,,,,,,0,0
JIM: Okay now the women and the kids -_,,,,,,,,,,0,0
STEVE: The women and the kids. ,,,,,,,,,,0,0
JIM: -- will just stay with David -- ,,,,,,,,,,0,0
STEVE: Will stay with David. ,,,,,,,,,,0,0
JIM: Okay? For just a few minutes. ,,,,,,,,,,0,0
STEVE: For just a few minutes. ,,,,,,,,,,0,0
"JIM: Okay, so we can just get the men on the buses. ",,,,,,,,,,0,0
STEVE: Okay. ,,,,,,,,,,0,0
"JIM: Okay? And then the, the armored ambulance -- ",,,,,,,,,,0,0
STEVE: The armored ambulance. ,,,,,,,,,,0,0
"JIM: -- agents will tell you, okay, this is -- the women and children can now walk to the buses. ",,,,,,,,,,0,0
STEVE: All right. ,,,,,,,,,,0,0
JIM: The women and children don't have to walk single file. ,,,,,,,,,,0,0
"STEVE: Okay, they don't need to walk single file? ",,,,,,,,,,0,0
"JIM: No, the women and children don't, but we'd like, we would like the men to. ",,,,,,,,,,0,0
STEVE: All right. ,,,,,,,,,,0,0
"JIM: Just so, you know, it's just safety. ",1,,,,,,,,reason to walk single file,1,0
"STEVE: Okay. So, when it comes to walking to the buses? ",,,,,,,,,,0,0
JIM: Yeah. ,,,,,,,,,,0,0
STEVE: All right. ,,,,,,,,,,0,0
"JIM: That's the only time. No, down the driveway they can be together. ",,,,,,,,,,0,0
"STEVE TO UNIDENTIFED PERSON(S): The men, when you go to the buses, when you go to the driveway, then to the buses, the men should walk single file. ",,,,,,,,,,0,0
BACKGROUND VOICE/MALE: Why don't you go ahead and do that? ,,,,,,,,,,0,0
BACKGROUND VOICE/FEMALE VOICE: ...in agreement. ,,,,,,,,,,0,0
JIM: Okay? ,,,,,,,,,,0,0
STEVE: Okay. ,,,,,,,,,,0,0
"JIM: Now, then what'll happen, so you'll all know, the agents will tell the women and children, go ahead and walk in a group toward the buses. ",,,,,,,,,,0,0
STEVE: Okay. And the women and children are to walk to the group toward the buses. ,,,,,,,,,,0,0
"JIM: When told this, after the agents there tell them to do it. ",,,,,,,,,,0,0
STEVE:  After the agents there tell them to do it. ,,,,,,,,,,0,0
"JIM: Yeah. Okay. You know, the ones in the armored ambulance. ",,,,,,,,,,0,0
STEVE: Right. ,,,,,,,,,,0,0
"JIM: We'll tell them, say ""Okay you can now walk toward the buses."" ",,,,,,,,,,0,0
STEVE: All right. ,,,,,,,,,,0,0
JIM: David will then be put on the ambulance by the agents. ,,,,,,,,,,0,0
"STEVE: Okay, he'll be put on the ambulance by the agent. ",,,,,,,,,,0,0
"JIM: Now, if he prefers, he can have two or three, but no more, children stay with you. ",,,,,,,,,,0,0
"STEVE: Okay, maybe two or three children stay with you, okay. ",,,,,,,,,,0,0
"JIM: He can, he can select who they are -- ",,,,,,,,,,0,0
STEVE: All right. ,,,,,,,,,,0,0
JIM: -- to stay with him. ,,,,,,,,,,0,0
STEVE: All right. ,,,,,,,,,,0,0
JIM: And then they will get on the ambulance with him. ,,,,,,,,,,0,0
"STEVE: Okay, they'll get on the ambulance with him, all right. ",,,,,,,,,,0,0
