,PERSUASION TAGS,,,,,,,,Total Persuasive,14,4
,,,,,,,,,,Persasive?,
Post,OTHER,RECIPROCITY,COMMITMENT,CONSITENCY,LIKING,SCARCITY,AUTHORITY,SOCIAL PROOF,Additional Comments,W/ Other,W/o Other
STEVE: Hello? ,,,,,,,,,,0,0
"HENRY: Hello, Steve? ",,,,,,,,,,0,0
STEVE: Yes. ,,,,,,,,,,0,0
HENRY: This is Henry. ,,,,,,,,,,0,0
"STEVE: Henry, how are you doing? ",,,,,,,,,,0,0
HENRY: Good. How are you doing? ,,,,,,,,,,0,0
"STEVE: Well, I tried to call you back but I guess it didn't work. ",,,,,,,,,,0,0
"HENRY: Okay. We have the kids here, but just before we get to the kids, we have the APC's that are going to be moving in. ",,,,,,,,,,0,0
"STEVE: The, the which? ",,,,,,,,,,0,0
"HENRY: The carriers that are moving into the general perimeter of the area. Remember, we talked about that earlier? ",,,,,,,,,,0,0
STEVE: Aren't there already three here or something? ,,,,,,,,,,0,0
"HENRY: Well, those, those are the ones that we talked about, but they have never been --they have never moved into position. They're going to be moving into position now. I want to let you know that so that -_",,,,,,,,,,0,0
STEVE:  Okay.  ,,,,,,,,,,0,0
HENRY:  Okay?  ,,,,,,,,,,0,0
STEVE:  Yeah.  They're moving three --What are they called?,,,,,,,,,,0,0
HENRY:  APC's.  ,,,,,,,,,,0,0
"STEVE: --APC's into position now that they had mentioned, which they hadn't done yet. (Talking to someone else.) ",,,,,,,,,,0,0
"HENRY: But they have no --Yeah, they don't have the, they don't have the capability to shoot. ",1,,,,,,,,don’t worry about APC's because they can't shoot,1,0
STEVE: Okay. ,,,,,,,,,,0,0
HENRY: Okay? ,,,,,,,,,,0,0
STEVE: Okay. ,,,,,,,,,,0,0
"HENRY: The, the cannon and the muzzles were removed, so everything should be fine. ",1,,,,,,,,don’t worry about APC's because they can't shoot,1,0
STEVE: Okay. (Unidentified voice in background not discernible.) ,,,,,,,,,,0,0
"HENRY: Okay, and we have the kids -",,,,,,,,,,0,0
"_STEVE: It's not Jim. Henry, what happened to Jim then? ",,,,,,,,,,0,0
"HENRY: He is working on --I'm not sure exactly what he's working on. He's working with the, with the --some of our brass on working out some of the details. What we'd like to try to do is we'd like to try to continue bringing kids out and any other people that are ready to come out. ",,,,,,,,,,0,0
"STEVE TO UNIDENTIFIED PARTY: Okay. So they'd like to continue bringing the kids out and any others that want to come out.  He's talking to the brass, I don't know about what. (Unidentified voice in background not discernible.) ",,,,,,,,,,0,0
